Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_28_917,VPWR,li1,428.7200,89.7600,1.800000
FILLER_28_905,VPWR,li1,424.5800,89.7600,1.800000
FILLER_28_893,VPWR,li1,419.0600,89.7600,1.800000
FILLER_28_881,VPWR,li1,413.5400,89.7600,1.800000
FILLER_28_869,VPWR,li1,408.0200,89.7600,1.800000
FILLER_28_867,VPWR,li1,404.5700,89.7600,1.800000
FILLER_28_861,VPWR,li1,402.9600,89.7600,1.800000
FILLER_28_849,VPWR,li1,398.8200,89.7600,1.800000
FILLER_28_837,VPWR,li1,393.3000,89.7600,1.800000
FILLER_28_825,VPWR,li1,387.7800,89.7600,1.800000
FILLER_28_813,VPWR,li1,382.2600,89.7600,1.800000
FILLER_28_811,VPWR,li1,378.8100,89.7600,1.800000
FILLER_28_805,VPWR,li1,377.2000,89.7600,1.800000
FILLER_28_793,VPWR,li1,373.0600,89.7600,1.800000
FILLER_28_781,VPWR,li1,367.5400,89.7600,1.800000
FILLER_28_769,VPWR,li1,362.0200,89.7600,1.800000
FILLER_28_757,VPWR,li1,356.5000,89.7600,1.800000
FILLER_28_755,VPWR,li1,353.0500,89.7600,1.800000
FILLER_28_749,VPWR,li1,351.4400,89.7600,1.800000
FILLER_28_737,VPWR,li1,347.3000,89.7600,1.800000
FILLER_28_725,VPWR,li1,341.7800,89.7600,1.800000
FILLER_28_713,VPWR,li1,336.2600,89.7600,1.800000
FILLER_28_701,VPWR,li1,330.7400,89.7600,1.800000
FILLER_28_699,VPWR,li1,327.2900,89.7600,1.800000
FILLER_28_693,VPWR,li1,325.6800,89.7600,1.800000
FILLER_28_681,VPWR,li1,321.5400,89.7600,1.800000
FILLER_28_669,VPWR,li1,316.0200,89.7600,1.800000
FILLER_28_657,VPWR,li1,310.5000,89.7600,1.800000
FILLER_28_645,VPWR,li1,304.9800,89.7600,1.800000
FILLER_28_643,VPWR,li1,301.5300,89.7600,1.800000
FILLER_28_637,VPWR,li1,299.9200,89.7600,1.800000
FILLER_28_625,VPWR,li1,295.7800,89.7600,1.800000
FILLER_28_613,VPWR,li1,290.2600,89.7600,1.800000
FILLER_28_601,VPWR,li1,284.7400,89.7600,1.800000
FILLER_28_589,VPWR,li1,279.2200,89.7600,1.800000
FILLER_28_587,VPWR,li1,275.7700,89.7600,1.800000
FILLER_28_581,VPWR,li1,274.1600,89.7600,1.800000
FILLER_28_569,VPWR,li1,270.0200,89.7600,1.800000
FILLER_28_557,VPWR,li1,264.5000,89.7600,1.800000
FILLER_28_545,VPWR,li1,258.9800,89.7600,1.800000
FILLER_28_533,VPWR,li1,253.4600,89.7600,1.800000
FILLER_28_531,VPWR,li1,250.0100,89.7600,1.800000
FILLER_28_525,VPWR,li1,248.4000,89.7600,1.800000
FILLER_28_513,VPWR,li1,244.2600,89.7600,1.800000
FILLER_28_501,VPWR,li1,238.7400,89.7600,1.800000
FILLER_28_489,VPWR,li1,233.2200,89.7600,1.800000
FILLER_28_477,VPWR,li1,227.7000,89.7600,1.800000
FILLER_28_475,VPWR,li1,224.2500,89.7600,1.800000
FILLER_28_469,VPWR,li1,222.6400,89.7600,1.800000
FILLER_28_457,VPWR,li1,218.5000,89.7600,1.800000
FILLER_28_445,VPWR,li1,212.9800,89.7600,1.800000
FILLER_28_433,VPWR,li1,207.4600,89.7600,1.800000
FILLER_28_421,VPWR,li1,201.9400,89.7600,1.800000
FILLER_28_419,VPWR,li1,198.4900,89.7600,1.800000
FILLER_28_413,VPWR,li1,196.8800,89.7600,1.800000
FILLER_28_401,VPWR,li1,192.7400,89.7600,1.800000
FILLER_28_389,VPWR,li1,187.2200,89.7600,1.800000
FILLER_28_377,VPWR,li1,181.7000,89.7600,1.800000
FILLER_28_365,VPWR,li1,176.1800,89.7600,1.800000
FILLER_28_363,VPWR,li1,172.7300,89.7600,1.800000
FILLER_28_357,VPWR,li1,171.1200,89.7600,1.800000
FILLER_28_345,VPWR,li1,166.9800,89.7600,1.800000
FILLER_28_333,VPWR,li1,161.4600,89.7600,1.800000
FILLER_28_321,VPWR,li1,155.9400,89.7600,1.800000
FILLER_28_309,VPWR,li1,150.4200,89.7600,1.800000
FILLER_28_307,VPWR,li1,146.9700,89.7600,1.800000
FILLER_28_301,VPWR,li1,145.3600,89.7600,1.800000
FILLER_28_289,VPWR,li1,141.2200,89.7600,1.800000
FILLER_28_277,VPWR,li1,135.7000,89.7600,1.800000
FILLER_28_265,VPWR,li1,130.1800,89.7600,1.800000
FILLER_28_253,VPWR,li1,124.6600,89.7600,1.800000
FILLER_28_251,VPWR,li1,121.2100,89.7600,1.800000
FILLER_28_245,VPWR,li1,119.6000,89.7600,1.800000
FILLER_28_233,VPWR,li1,115.4600,89.7600,1.800000
FILLER_28_221,VPWR,li1,109.9400,89.7600,1.800000
FILLER_28_209,VPWR,li1,104.4200,89.7600,1.800000
FILLER_28_197,VPWR,li1,98.9000,89.7600,1.800000
FILLER_28_195,VPWR,li1,95.4500,89.7600,1.800000
FILLER_28_189,VPWR,li1,93.8400,89.7600,1.800000
FILLER_28_177,VPWR,li1,89.7000,89.7600,1.800000
FILLER_28_165,VPWR,li1,84.1800,89.7600,1.800000
FILLER_28_153,VPWR,li1,78.6600,89.7600,1.800000
FILLER_28_141,VPWR,li1,73.1400,89.7600,1.800000
FILLER_28_139,VPWR,li1,69.6900,89.7600,1.800000
FILLER_28_133,VPWR,li1,68.0800,89.7600,1.800000
FILLER_28_121,VPWR,li1,63.9400,89.7600,1.800000
FILLER_28_109,VPWR,li1,58.4200,89.7600,1.800000
FILLER_28_97,VPWR,li1,52.9000,89.7600,1.800000
FILLER_28_85,VPWR,li1,47.3800,89.7600,1.800000
FILLER_28_83,VPWR,li1,43.9300,89.7600,1.800000
FILLER_28_77,VPWR,li1,42.3200,89.7600,1.800000
FILLER_28_65,VPWR,li1,38.1800,89.7600,1.800000
FILLER_28_53,VPWR,li1,32.6600,89.7600,1.800000
FILLER_28_41,VPWR,li1,27.1400,89.7600,1.800000
FILLER_28_29,VPWR,li1,21.6200,89.7600,1.800000
FILLER_28_27,VPWR,li1,18.1700,89.7600,1.800000
FILLER_28_15,VPWR,li1,15.1800,89.7600,1.800000
FILLER_28_3,VPWR,li1,9.6600,89.7600,1.800000
FILLER_27_1711,VPWR,li1,792.8100,84.3200,1.800000
FILLER_27_1705,VPWR,li1,791.2000,84.3200,1.800000
FILLER_27_1693,VPWR,li1,787.0600,84.3200,1.800000
FILLER_27_1681,VPWR,li1,781.5400,84.3200,1.800000
FILLER_27_1679,VPWR,li1,778.0900,84.3200,1.800000
FILLER_27_1673,VPWR,li1,776.4800,84.3200,1.800000
FILLER_27_1661,VPWR,li1,772.3400,84.3200,1.800000
FILLER_27_1649,VPWR,li1,766.8200,84.3200,1.800000
FILLER_27_1637,VPWR,li1,761.3000,84.3200,1.800000
FILLER_27_1625,VPWR,li1,755.7800,84.3200,1.800000
FILLER_27_1623,VPWR,li1,752.3300,84.3200,1.800000
FILLER_27_1617,VPWR,li1,750.7200,84.3200,1.800000
FILLER_27_1605,VPWR,li1,746.5800,84.3200,1.800000
FILLER_27_1593,VPWR,li1,741.0600,84.3200,1.800000
FILLER_27_1581,VPWR,li1,735.5400,84.3200,1.800000
FILLER_27_1569,VPWR,li1,730.0200,84.3200,1.800000
FILLER_27_1567,VPWR,li1,726.5700,84.3200,1.800000
FILLER_27_1561,VPWR,li1,724.9600,84.3200,1.800000
FILLER_27_1549,VPWR,li1,720.8200,84.3200,1.800000
FILLER_27_1537,VPWR,li1,715.3000,84.3200,1.800000
FILLER_27_1525,VPWR,li1,709.7800,84.3200,1.800000
FILLER_27_1513,VPWR,li1,704.2600,84.3200,1.800000
FILLER_27_1511,VPWR,li1,700.8100,84.3200,1.800000
FILLER_27_1505,VPWR,li1,699.2000,84.3200,1.800000
FILLER_27_1493,VPWR,li1,695.0600,84.3200,1.800000
FILLER_27_1481,VPWR,li1,689.5400,84.3200,1.800000
FILLER_27_1469,VPWR,li1,684.0200,84.3200,1.800000
FILLER_27_1457,VPWR,li1,678.5000,84.3200,1.800000
FILLER_27_1455,VPWR,li1,675.0500,84.3200,1.800000
FILLER_27_1449,VPWR,li1,673.4400,84.3200,1.800000
FILLER_27_1437,VPWR,li1,669.3000,84.3200,1.800000
FILLER_27_1425,VPWR,li1,663.7800,84.3200,1.800000
FILLER_27_1413,VPWR,li1,658.2600,84.3200,1.800000
FILLER_27_1401,VPWR,li1,652.7400,84.3200,1.800000
FILLER_27_1399,VPWR,li1,649.2900,84.3200,1.800000
FILLER_27_1393,VPWR,li1,647.6800,84.3200,1.800000
FILLER_27_1381,VPWR,li1,643.5400,84.3200,1.800000
FILLER_27_1369,VPWR,li1,638.0200,84.3200,1.800000
FILLER_27_1357,VPWR,li1,632.5000,84.3200,1.800000
FILLER_27_1345,VPWR,li1,626.9800,84.3200,1.800000
FILLER_27_1343,VPWR,li1,623.5300,84.3200,1.800000
FILLER_27_1337,VPWR,li1,621.9200,84.3200,1.800000
FILLER_27_1325,VPWR,li1,617.7800,84.3200,1.800000
FILLER_27_1313,VPWR,li1,612.2600,84.3200,1.800000
FILLER_27_1301,VPWR,li1,606.7400,84.3200,1.800000
FILLER_27_1289,VPWR,li1,601.2200,84.3200,1.800000
FILLER_27_1287,VPWR,li1,597.7700,84.3200,1.800000
FILLER_27_1281,VPWR,li1,596.1600,84.3200,1.800000
FILLER_27_1269,VPWR,li1,592.0200,84.3200,1.800000
FILLER_27_1257,VPWR,li1,586.5000,84.3200,1.800000
FILLER_27_1245,VPWR,li1,580.9800,84.3200,1.800000
FILLER_27_1233,VPWR,li1,575.4600,84.3200,1.800000
FILLER_27_1231,VPWR,li1,572.0100,84.3200,1.800000
FILLER_27_1225,VPWR,li1,570.4000,84.3200,1.800000
FILLER_27_1213,VPWR,li1,566.2600,84.3200,1.800000
FILLER_27_1201,VPWR,li1,560.7400,84.3200,1.800000
FILLER_27_1189,VPWR,li1,555.2200,84.3200,1.800000
FILLER_27_1177,VPWR,li1,549.7000,84.3200,1.800000
FILLER_27_1175,VPWR,li1,546.2500,84.3200,1.800000
FILLER_27_1169,VPWR,li1,544.6400,84.3200,1.800000
FILLER_27_1157,VPWR,li1,540.5000,84.3200,1.800000
FILLER_27_1145,VPWR,li1,534.9800,84.3200,1.800000
FILLER_27_1133,VPWR,li1,529.4600,84.3200,1.800000
FILLER_27_1121,VPWR,li1,523.9400,84.3200,1.800000
FILLER_27_1119,VPWR,li1,520.4900,84.3200,1.800000
FILLER_27_1113,VPWR,li1,518.8800,84.3200,1.800000
FILLER_27_1101,VPWR,li1,514.7400,84.3200,1.800000
FILLER_27_1089,VPWR,li1,509.2200,84.3200,1.800000
FILLER_27_1077,VPWR,li1,503.7000,84.3200,1.800000
FILLER_27_1065,VPWR,li1,498.1800,84.3200,1.800000
FILLER_27_1063,VPWR,li1,494.7300,84.3200,1.800000
FILLER_27_1057,VPWR,li1,493.1200,84.3200,1.800000
FILLER_27_1045,VPWR,li1,488.9800,84.3200,1.800000
FILLER_27_1033,VPWR,li1,483.4600,84.3200,1.800000
FILLER_27_1021,VPWR,li1,477.9400,84.3200,1.800000
FILLER_27_1009,VPWR,li1,472.4200,84.3200,1.800000
FILLER_27_1007,VPWR,li1,468.9700,84.3200,1.800000
FILLER_27_1001,VPWR,li1,467.3600,84.3200,1.800000
FILLER_27_989,VPWR,li1,463.2200,84.3200,1.800000
FILLER_27_977,VPWR,li1,457.7000,84.3200,1.800000
FILLER_27_965,VPWR,li1,452.1800,84.3200,1.800000
FILLER_27_953,VPWR,li1,446.6600,84.3200,1.800000
FILLER_27_951,VPWR,li1,443.2100,84.3200,1.800000
FILLER_27_945,VPWR,li1,441.6000,84.3200,1.800000
FILLER_27_933,VPWR,li1,437.4600,84.3200,1.800000
FILLER_27_921,VPWR,li1,431.9400,84.3200,1.800000
FILLER_27_909,VPWR,li1,426.4200,84.3200,1.800000
FILLER_27_897,VPWR,li1,420.9000,84.3200,1.800000
FILLER_27_895,VPWR,li1,417.4500,84.3200,1.800000
FILLER_27_889,VPWR,li1,415.8400,84.3200,1.800000
FILLER_27_877,VPWR,li1,411.7000,84.3200,1.800000
FILLER_27_865,VPWR,li1,406.1800,84.3200,1.800000
FILLER_27_853,VPWR,li1,400.6600,84.3200,1.800000
FILLER_27_841,VPWR,li1,395.1400,84.3200,1.800000
FILLER_27_839,VPWR,li1,391.6900,84.3200,1.800000
FILLER_27_833,VPWR,li1,390.0800,84.3200,1.800000
FILLER_27_821,VPWR,li1,385.9400,84.3200,1.800000
FILLER_27_809,VPWR,li1,380.4200,84.3200,1.800000
FILLER_27_797,VPWR,li1,374.9000,84.3200,1.800000
FILLER_27_785,VPWR,li1,369.3800,84.3200,1.800000
FILLER_27_783,VPWR,li1,365.9300,84.3200,1.800000
FILLER_27_777,VPWR,li1,364.3200,84.3200,1.800000
FILLER_27_765,VPWR,li1,360.1800,84.3200,1.800000
FILLER_27_753,VPWR,li1,354.6600,84.3200,1.800000
FILLER_27_741,VPWR,li1,349.1400,84.3200,1.800000
FILLER_27_729,VPWR,li1,343.6200,84.3200,1.800000
FILLER_27_727,VPWR,li1,340.1700,84.3200,1.800000
FILLER_27_721,VPWR,li1,338.5600,84.3200,1.800000
FILLER_27_709,VPWR,li1,334.4200,84.3200,1.800000
FILLER_27_697,VPWR,li1,328.9000,84.3200,1.800000
FILLER_27_685,VPWR,li1,323.3800,84.3200,1.800000
FILLER_27_673,VPWR,li1,317.8600,84.3200,1.800000
FILLER_27_671,VPWR,li1,314.4100,84.3200,1.800000
FILLER_27_665,VPWR,li1,312.8000,84.3200,1.800000
FILLER_27_653,VPWR,li1,308.6600,84.3200,1.800000
FILLER_27_641,VPWR,li1,303.1400,84.3200,1.800000
FILLER_27_629,VPWR,li1,297.6200,84.3200,1.800000
FILLER_27_617,VPWR,li1,292.1000,84.3200,1.800000
FILLER_27_615,VPWR,li1,288.6500,84.3200,1.800000
FILLER_27_609,VPWR,li1,287.0400,84.3200,1.800000
FILLER_27_597,VPWR,li1,282.9000,84.3200,1.800000
FILLER_27_585,VPWR,li1,277.3800,84.3200,1.800000
FILLER_27_573,VPWR,li1,271.8600,84.3200,1.800000
FILLER_27_561,VPWR,li1,266.3400,84.3200,1.800000
FILLER_27_559,VPWR,li1,262.8900,84.3200,1.800000
FILLER_27_553,VPWR,li1,261.2800,84.3200,1.800000
FILLER_27_541,VPWR,li1,257.1400,84.3200,1.800000
FILLER_27_529,VPWR,li1,251.6200,84.3200,1.800000
FILLER_27_517,VPWR,li1,246.1000,84.3200,1.800000
FILLER_27_505,VPWR,li1,240.5800,84.3200,1.800000
FILLER_27_503,VPWR,li1,237.1300,84.3200,1.800000
FILLER_27_497,VPWR,li1,235.5200,84.3200,1.800000
FILLER_27_485,VPWR,li1,231.3800,84.3200,1.800000
FILLER_27_473,VPWR,li1,225.8600,84.3200,1.800000
FILLER_27_461,VPWR,li1,220.3400,84.3200,1.800000
FILLER_27_449,VPWR,li1,214.8200,84.3200,1.800000
FILLER_27_447,VPWR,li1,211.3700,84.3200,1.800000
FILLER_27_441,VPWR,li1,209.7600,84.3200,1.800000
FILLER_27_429,VPWR,li1,205.6200,84.3200,1.800000
FILLER_27_417,VPWR,li1,200.1000,84.3200,1.800000
FILLER_27_405,VPWR,li1,194.5800,84.3200,1.800000
FILLER_27_393,VPWR,li1,189.0600,84.3200,1.800000
FILLER_27_391,VPWR,li1,185.6100,84.3200,1.800000
FILLER_27_385,VPWR,li1,184.0000,84.3200,1.800000
FILLER_27_373,VPWR,li1,179.8600,84.3200,1.800000
FILLER_27_361,VPWR,li1,174.3400,84.3200,1.800000
FILLER_27_349,VPWR,li1,168.8200,84.3200,1.800000
FILLER_27_337,VPWR,li1,163.3000,84.3200,1.800000
FILLER_27_335,VPWR,li1,159.8500,84.3200,1.800000
FILLER_27_329,VPWR,li1,158.2400,84.3200,1.800000
FILLER_27_317,VPWR,li1,154.1000,84.3200,1.800000
FILLER_27_305,VPWR,li1,148.5800,84.3200,1.800000
FILLER_27_293,VPWR,li1,143.0600,84.3200,1.800000
FILLER_27_281,VPWR,li1,137.5400,84.3200,1.800000
FILLER_27_279,VPWR,li1,134.0900,84.3200,1.800000
FILLER_27_273,VPWR,li1,132.4800,84.3200,1.800000
FILLER_27_261,VPWR,li1,128.3400,84.3200,1.800000
FILLER_27_249,VPWR,li1,122.8200,84.3200,1.800000
FILLER_27_237,VPWR,li1,117.3000,84.3200,1.800000
FILLER_27_225,VPWR,li1,111.7800,84.3200,1.800000
FILLER_27_223,VPWR,li1,108.3300,84.3200,1.800000
FILLER_27_217,VPWR,li1,106.7200,84.3200,1.800000
FILLER_27_205,VPWR,li1,102.5800,84.3200,1.800000
FILLER_27_193,VPWR,li1,97.0600,84.3200,1.800000
FILLER_27_181,VPWR,li1,91.5400,84.3200,1.800000
FILLER_27_169,VPWR,li1,86.0200,84.3200,1.800000
FILLER_27_167,VPWR,li1,82.5700,84.3200,1.800000
FILLER_27_161,VPWR,li1,80.9600,84.3200,1.800000
FILLER_27_149,VPWR,li1,76.8200,84.3200,1.800000
FILLER_27_137,VPWR,li1,71.3000,84.3200,1.800000
FILLER_27_125,VPWR,li1,65.7800,84.3200,1.800000
FILLER_27_113,VPWR,li1,60.2600,84.3200,1.800000
FILLER_27_111,VPWR,li1,56.8100,84.3200,1.800000
FILLER_27_105,VPWR,li1,55.2000,84.3200,1.800000
FILLER_27_93,VPWR,li1,51.0600,84.3200,1.800000
FILLER_27_81,VPWR,li1,45.5400,84.3200,1.800000
FILLER_27_69,VPWR,li1,40.0200,84.3200,1.800000
FILLER_27_57,VPWR,li1,34.5000,84.3200,1.800000
FILLER_27_55,VPWR,li1,31.0500,84.3200,1.800000
FILLER_27_51,VPWR,li1,29.9000,84.3200,1.800000
FILLER_27_39,VPWR,li1,26.2200,84.3200,1.800000
FILLER_27_27,VPWR,li1,20.7000,84.3200,1.800000
FILLER_27_15,VPWR,li1,15.1800,84.3200,1.800000
FILLER_27_3,VPWR,li1,9.6600,84.3200,1.800000
FILLER_26_1709,VPWR,li1,792.3500,84.3200,1.800000
FILLER_26_1707,VPWR,li1,790.9700,84.3200,1.800000
FILLER_26_1701,VPWR,li1,789.3600,84.3200,1.800000
FILLER_26_1689,VPWR,li1,785.2200,84.3200,1.800000
FILLER_26_1677,VPWR,li1,779.7000,84.3200,1.800000
FILLER_26_1665,VPWR,li1,774.1800,84.3200,1.800000
FILLER_26_1653,VPWR,li1,768.6600,84.3200,1.800000
FILLER_26_1651,VPWR,li1,765.2100,84.3200,1.800000
FILLER_26_1645,VPWR,li1,763.6000,84.3200,1.800000
FILLER_26_1633,VPWR,li1,759.4600,84.3200,1.800000
FILLER_26_1621,VPWR,li1,753.9400,84.3200,1.800000
FILLER_26_1609,VPWR,li1,748.4200,84.3200,1.800000
FILLER_26_1597,VPWR,li1,742.9000,84.3200,1.800000
FILLER_26_1595,VPWR,li1,739.4500,84.3200,1.800000
FILLER_26_1589,VPWR,li1,737.8400,84.3200,1.800000
FILLER_26_1577,VPWR,li1,733.7000,84.3200,1.800000
FILLER_26_1565,VPWR,li1,728.1800,84.3200,1.800000
FILLER_26_1553,VPWR,li1,722.6600,84.3200,1.800000
FILLER_26_1541,VPWR,li1,717.1400,84.3200,1.800000
FILLER_26_1539,VPWR,li1,713.6900,84.3200,1.800000
FILLER_26_1533,VPWR,li1,712.0800,84.3200,1.800000
FILLER_26_1521,VPWR,li1,707.9400,84.3200,1.800000
FILLER_26_1509,VPWR,li1,702.4200,84.3200,1.800000
FILLER_26_1497,VPWR,li1,696.9000,84.3200,1.800000
FILLER_26_1485,VPWR,li1,691.3800,84.3200,1.800000
FILLER_26_1483,VPWR,li1,687.9300,84.3200,1.800000
FILLER_26_1477,VPWR,li1,686.3200,84.3200,1.800000
FILLER_26_1465,VPWR,li1,682.1800,84.3200,1.800000
FILLER_26_1453,VPWR,li1,676.6600,84.3200,1.800000
FILLER_26_1441,VPWR,li1,671.1400,84.3200,1.800000
FILLER_26_1429,VPWR,li1,665.6200,84.3200,1.800000
FILLER_26_1427,VPWR,li1,662.1700,84.3200,1.800000
FILLER_26_1421,VPWR,li1,660.5600,84.3200,1.800000
FILLER_26_1409,VPWR,li1,656.4200,84.3200,1.800000
FILLER_26_1397,VPWR,li1,650.9000,84.3200,1.800000
FILLER_26_1385,VPWR,li1,645.3800,84.3200,1.800000
FILLER_26_1373,VPWR,li1,639.8600,84.3200,1.800000
FILLER_26_1371,VPWR,li1,636.4100,84.3200,1.800000
FILLER_26_1365,VPWR,li1,634.8000,84.3200,1.800000
FILLER_26_1353,VPWR,li1,630.6600,84.3200,1.800000
FILLER_26_1341,VPWR,li1,625.1400,84.3200,1.800000
FILLER_26_1329,VPWR,li1,619.6200,84.3200,1.800000
FILLER_26_1317,VPWR,li1,614.1000,84.3200,1.800000
FILLER_26_1315,VPWR,li1,610.6500,84.3200,1.800000
FILLER_26_1309,VPWR,li1,609.0400,84.3200,1.800000
FILLER_26_1297,VPWR,li1,604.9000,84.3200,1.800000
FILLER_26_1285,VPWR,li1,599.3800,84.3200,1.800000
FILLER_26_1273,VPWR,li1,593.8600,84.3200,1.800000
FILLER_26_1261,VPWR,li1,588.3400,84.3200,1.800000
FILLER_26_1259,VPWR,li1,584.8900,84.3200,1.800000
FILLER_26_1253,VPWR,li1,583.2800,84.3200,1.800000
FILLER_26_1241,VPWR,li1,579.1400,84.3200,1.800000
FILLER_26_1229,VPWR,li1,573.6200,84.3200,1.800000
FILLER_26_1217,VPWR,li1,568.1000,84.3200,1.800000
FILLER_26_1205,VPWR,li1,562.5800,84.3200,1.800000
FILLER_26_1203,VPWR,li1,559.1300,84.3200,1.800000
FILLER_26_1197,VPWR,li1,557.5200,84.3200,1.800000
FILLER_26_1185,VPWR,li1,553.3800,84.3200,1.800000
FILLER_26_1173,VPWR,li1,547.8600,84.3200,1.800000
FILLER_26_1161,VPWR,li1,542.3400,84.3200,1.800000
FILLER_26_1149,VPWR,li1,536.8200,84.3200,1.800000
FILLER_26_1147,VPWR,li1,533.3700,84.3200,1.800000
FILLER_26_1141,VPWR,li1,531.7600,84.3200,1.800000
FILLER_26_1129,VPWR,li1,527.6200,84.3200,1.800000
FILLER_26_1117,VPWR,li1,522.1000,84.3200,1.800000
FILLER_26_1105,VPWR,li1,516.5800,84.3200,1.800000
FILLER_26_1093,VPWR,li1,511.0600,84.3200,1.800000
FILLER_26_1091,VPWR,li1,507.6100,84.3200,1.800000
FILLER_26_1085,VPWR,li1,506.0000,84.3200,1.800000
FILLER_26_1073,VPWR,li1,501.8600,84.3200,1.800000
FILLER_26_1061,VPWR,li1,496.3400,84.3200,1.800000
FILLER_26_1049,VPWR,li1,490.8200,84.3200,1.800000
FILLER_26_1037,VPWR,li1,485.3000,84.3200,1.800000
FILLER_26_1035,VPWR,li1,481.8500,84.3200,1.800000
FILLER_26_1029,VPWR,li1,480.2400,84.3200,1.800000
FILLER_26_1017,VPWR,li1,476.1000,84.3200,1.800000
FILLER_26_1005,VPWR,li1,470.5800,84.3200,1.800000
FILLER_26_993,VPWR,li1,465.0600,84.3200,1.800000
FILLER_26_981,VPWR,li1,459.5400,84.3200,1.800000
FILLER_26_979,VPWR,li1,456.0900,84.3200,1.800000
FILLER_26_973,VPWR,li1,454.4800,84.3200,1.800000
FILLER_26_961,VPWR,li1,450.3400,84.3200,1.800000
FILLER_26_949,VPWR,li1,444.8200,84.3200,1.800000
FILLER_26_937,VPWR,li1,439.3000,84.3200,1.800000
FILLER_26_925,VPWR,li1,433.7800,84.3200,1.800000
FILLER_26_923,VPWR,li1,430.3300,84.3200,1.800000
FILLER_26_917,VPWR,li1,428.7200,84.3200,1.800000
FILLER_26_905,VPWR,li1,424.5800,84.3200,1.800000
FILLER_26_893,VPWR,li1,419.0600,84.3200,1.800000
FILLER_26_881,VPWR,li1,413.5400,84.3200,1.800000
FILLER_26_869,VPWR,li1,408.0200,84.3200,1.800000
FILLER_26_867,VPWR,li1,404.5700,84.3200,1.800000
FILLER_26_861,VPWR,li1,402.9600,84.3200,1.800000
FILLER_26_849,VPWR,li1,398.8200,84.3200,1.800000
FILLER_26_837,VPWR,li1,393.3000,84.3200,1.800000
FILLER_26_825,VPWR,li1,387.7800,84.3200,1.800000
FILLER_26_813,VPWR,li1,382.2600,84.3200,1.800000
FILLER_26_811,VPWR,li1,378.8100,84.3200,1.800000
FILLER_26_805,VPWR,li1,377.2000,84.3200,1.800000
FILLER_26_793,VPWR,li1,373.0600,84.3200,1.800000
FILLER_26_781,VPWR,li1,367.5400,84.3200,1.800000
FILLER_26_769,VPWR,li1,362.0200,84.3200,1.800000
FILLER_26_757,VPWR,li1,356.5000,84.3200,1.800000
FILLER_26_755,VPWR,li1,353.0500,84.3200,1.800000
FILLER_26_749,VPWR,li1,351.4400,84.3200,1.800000
FILLER_26_737,VPWR,li1,347.3000,84.3200,1.800000
FILLER_26_725,VPWR,li1,341.7800,84.3200,1.800000
FILLER_26_713,VPWR,li1,336.2600,84.3200,1.800000
FILLER_26_701,VPWR,li1,330.7400,84.3200,1.800000
FILLER_26_699,VPWR,li1,327.2900,84.3200,1.800000
FILLER_26_693,VPWR,li1,325.6800,84.3200,1.800000
FILLER_26_681,VPWR,li1,321.5400,84.3200,1.800000
FILLER_26_669,VPWR,li1,316.0200,84.3200,1.800000
FILLER_26_657,VPWR,li1,310.5000,84.3200,1.800000
FILLER_26_645,VPWR,li1,304.9800,84.3200,1.800000
FILLER_26_643,VPWR,li1,301.5300,84.3200,1.800000
FILLER_26_637,VPWR,li1,299.9200,84.3200,1.800000
FILLER_26_625,VPWR,li1,295.7800,84.3200,1.800000
FILLER_26_613,VPWR,li1,290.2600,84.3200,1.800000
FILLER_26_601,VPWR,li1,284.7400,84.3200,1.800000
FILLER_26_589,VPWR,li1,279.2200,84.3200,1.800000
FILLER_26_587,VPWR,li1,275.7700,84.3200,1.800000
FILLER_26_581,VPWR,li1,274.1600,84.3200,1.800000
FILLER_26_569,VPWR,li1,270.0200,84.3200,1.800000
FILLER_26_557,VPWR,li1,264.5000,84.3200,1.800000
FILLER_26_545,VPWR,li1,258.9800,84.3200,1.800000
FILLER_26_533,VPWR,li1,253.4600,84.3200,1.800000
FILLER_26_531,VPWR,li1,250.0100,84.3200,1.800000
FILLER_26_525,VPWR,li1,248.4000,84.3200,1.800000
FILLER_26_513,VPWR,li1,244.2600,84.3200,1.800000
FILLER_26_501,VPWR,li1,238.7400,84.3200,1.800000
FILLER_26_489,VPWR,li1,233.2200,84.3200,1.800000
FILLER_26_477,VPWR,li1,227.7000,84.3200,1.800000
FILLER_26_475,VPWR,li1,224.2500,84.3200,1.800000
FILLER_26_469,VPWR,li1,222.6400,84.3200,1.800000
FILLER_26_457,VPWR,li1,218.5000,84.3200,1.800000
FILLER_26_445,VPWR,li1,212.9800,84.3200,1.800000
FILLER_26_433,VPWR,li1,207.4600,84.3200,1.800000
FILLER_26_421,VPWR,li1,201.9400,84.3200,1.800000
FILLER_26_419,VPWR,li1,198.4900,84.3200,1.800000
FILLER_26_413,VPWR,li1,196.8800,84.3200,1.800000
FILLER_26_401,VPWR,li1,192.7400,84.3200,1.800000
FILLER_26_389,VPWR,li1,187.2200,84.3200,1.800000
FILLER_26_377,VPWR,li1,181.7000,84.3200,1.800000
FILLER_26_365,VPWR,li1,176.1800,84.3200,1.800000
FILLER_26_363,VPWR,li1,172.7300,84.3200,1.800000
FILLER_26_357,VPWR,li1,171.1200,84.3200,1.800000
FILLER_26_345,VPWR,li1,166.9800,84.3200,1.800000
FILLER_26_333,VPWR,li1,161.4600,84.3200,1.800000
